94 
54, 1
23, 77
12, 37
4, 61
71, 4
83, 74
72, 15
59, 43
94, 61
12, 13
68, 68
74, 31
20, 48
19, 17
34, 41
79, 72
37, 73
49, 85
42, 86
14, 20
2, 56
18, 70
1, 75
58, 7
97, 80
27, 13
71, 21
5, 91
39, 47
66, 66
46, 90
25, 19
66, 54
80, 55
53, 11
95, 54
35, 39
49, 39
82, 63
81, 2
88, 11
61, 73
86, 57
28, 90
2, 49
78, 4
21, 18
5, 17
46, 67
61, 75
55, 82
88, 39
5, 27
62, 72
99, 43
30, 33
66, 49
13, 85
98, 22
68, 97
61, 27
18, 86
71, 45
94, 46
12, 45
73, 80
7, 68
100, 68
44, 23
5, 81
76, 17
33, 13
4, 44
94, 83
64, 7
68, 36
36, 64
48, 10
59, 89
32, 46
49, 19
5, 92
93, 89
69, 13
11, 12
41, 53
16, 19
55, 69
52, 69
15, 94
8, 13
43, 50
44, 63
74, 46
62, 27
82, 63
8, 22
60, 44
18, 23
90, 56
36, 61
85, 98
29, 56
87, 48
39, 5
3, 66
86, 93
66, 93
60, 91
63, 58
91, 6
52, 78
39, 22
16, 26
46, 65
54, 27
81, 91
21, 14
10, 46
39, 77
77, 9
80, 94
23, 14
64, 98
6, 90
75, 66
9, 16
99, 42
68, 89
52, 40
16, 7
43, 91
74, 60
44, 29
19, 37
22, 11
4, 27
9, 48
99, 67
5, 21
39, 69
12, 40
47, 40
3, 57
3, 22
51, 63
30, 17
51, 12
61, 72
13, 91
85, 8
4, 9
81, 44
74, 90
75, 18
93, 36
62, 73
51, 80
41, 18
100, 94
24, 24
16, 97
92, 37
24, 31
65, 31
44, 89
63, 8
60, 21
20, 2
99, 2
66, 73
100, 79
3, 63
59, 96
62, 80
79, 41
52, 36
9, 82
5, 96
21, 63
93, 98
15, 53
37, 13
38, 91
68, 63
57, 8
5, 29
89, 61
11, 61
11, 96
37, 39
47, 67
26, 42
68, 15
87, 32
58, 4
25, 4
96, 27
56, 8
21, 14
88, 96
4, 57
23, 28
1, 48
28, 56
87, 6
71, 35
72, 87
44, 73
3, 63
24, 63
72, 67
33, 34
3, 21
91, 56
57, 46
35, 36
45, 49
59, 84
34, 28
85, 80
71, 68
33, 45
97, 98
64, 12
96, 27
90, 35
82, 64
90, 64
11, 54
17, 72
99, 11
60, 83
24, 79
17, 67
69, 36
100, 34
6, 87
2, 14
30, 7
25, 27
36, 100
77, 87
20, 1
17, 74
3, 47
66, 50
42, 11
62, 46
67, 43
70, 62
26, 47
84, 14
35, 11
22, 30
63, 15
73, 56
74, 71
26, 100
60, 42
18, 65
21, 9
3, 60
23, 78
84, 21
13, 96
56, 56
34, 23
84, 95
76, 93
1, 13
42, 62
72, 99
59, 5
32, 66
24, 47
65, 60
59, 100
64, 92
64, 63
61, 12
100, 75
8, 56
70, 58
77, 19
18, 80
21, 45
96, 86
3, 87
26, 73
57, 97
63, 26
74, 70
16, 45
45, 33
95, 72
92, 68
41, 96
42, 40
78, 55
61, 49
56, 74
95, 26
78, 43
40, 42
8, 71
90, 15
74, 6
61, 54
16, 36
75, 71
91, 5
80, 10
72, 70
37, 93
12, 7
70, 92
81, 62
58, 46
45, 7
27, 92
16, 95
81, 11
52, 96
63, 96
94, 42
44, 99
58, 62
72, 43
71, 82
74, 56
5, 5
10, 70
90, 93
29, 13
30, 66
90, 72
89, 14
60, 16
46, 58
36, 50
73, 54
62, 7
24, 37
35, 80
64, 27
100, 60
83, 14
27, 5
60, 28
25, 100
16, 84
70, 58
85, 49
33, 11
29, 34
79, 37
32, 86
53, 80
22, 39
80, 46
53, 48
73, 12
67, 27
16, 13
7, 68
6, 13
28, 3
6, 60
41, 66
55, 64
17, 63
12, 31
61, 26
6, 88
38, 45
4, 66
39, 5
61, 77
11, 25
45, 97
93, 95
27, 42
51, 13
31, 100
24, 9
61, 100
15, 19
87, 6
29, 19
11, 84
24, 86
24, 68
96, 58
59, 46
73, 90
35, 10
76, 89
98, 36
5, 4
46, 32
59, 32
25, 77
56, 22
13, 37
8, 62
10, 29
22, 21
75, 83
9, 17
68, 58
92, 54
16, 32
99, 78
75, 78
50, 90
89, 81
15, 17
23, 71
61, 49
85, 30
56, 50
81, 69
97, 87
47, 94
95, 40
9, 41
48, 58
72, 56
86, 47
92, 35
60, 92
5, 97
94, 95
47, 62
28, 25
10, 45
16, 14
28, 23
79, 87
32, 23
9, 84
49, 61
75, 19
89, 40
93, 74
25, 76
93, 33
27, 100
90, 97
56, 59
65, 85
50, 44
48, 38
85, 54
75, 63
78, 77
70, 94
77, 81
26, 39
6, 29
37, 82
11, 70
30, 88
73, 52
75, 88
33, 6
55, 44
24, 88
28, 43
77, 50
13, 11
61, 31
45, 41
69, 84
44, 73
94, 97
37, 27
29, 88
52, 14
77, 42
22, 23
82, 25
63, 76
16, 71
100, 77
82, 45
34, 45
99, 15
79, 82
31, 29
97, 90
79, 15
38, 28
90, 29
40, 41
100, 94
66, 100
33, 100
89, 7
89, 62
3, 30
57, 80
45, 76
2, 19
3, 30
56, 1
84, 83
25, 72
25, 99
13, 8
75, 42
61, 48
44, 58
9, 60
70, 65
37, 6
87, 54
26, 84
99, 96
99, 31
84, 80
85, 26
18, 25
43, 94
77, 25
10, 8
52, 58
5, 23
49, 94
27, 73
11, 54
33, 45
39, 3
58, 38
59, 41
93, 93
73, 100
76, 73
97, 43
43, 27
81, 20
1, 21
29, 47
82, 76
59, 22
96, 75
62, 81
27, 41
82, 29
73, 90
91, 68
48, 60
68, 2
79, 90
95, 91
98, 17
26, 38
89, 89
23, 32
44, 81
93, 27
12, 51
35, 54
68, 55
34, 4
95, 65
9, 98
69, 70
62, 45
9, 73
94, 48
5, 33
29, 64
18, 100
15, 17
7, 61
63, 97
97, 84
87, 74
88, 79
77, 60
5, 87
66, 45
78, 98
28, 44
4, 19
76, 40
2, 55
96, 23
29, 95
13, 52
78, 74
72, 71
53, 66
21, 25
28, 60
71, 85
13, 69
19, 39
93, 88
61, 54
5, 95
99, 1
44, 71
50, 73
48, 58
87, 36
14, 27
38, 67
93, 77
98, 42
28, 63
37, 10
99, 56
45, 91
25, 57
99, 18
40, 48
78, 36
77, 60
43, 59
39, 34
57, 38
22, 79
55, 80
37, 54
35, 49
83, 44
83, 84
51, 6
10, 59
54, 79
28, 98
40, 3
